,value,count
0,8697.0,1
1,6247.0,1
2,13493.0,1
3,3161.0,1
4,175578.0,1
5,4567.0,1
6,28691.0,1
7,,1
8,11829.0,1
9,,1
10,564.0,1
11,23065.0,1
12,10263.0,1
13,,1
14,8926.0,1
15,,1
16,8044.0,1
17,7836.0,1
18,13090.0,1
19,1905.0,1
20,,1
21,22176.0,1
22,3484.0,1
23,10811.0,1
24,4426.0,1
25,12328.0,1
26,11284.0,1
27,11250.0,1
28,,1
29,13182.0,1
30,741.0,1
31,,1
32,,1
33,7019.0,1
34,14662.0,1
35,,1
36,,1
37,23576.0,1
38,,1
39,4865.0,1
40,353.0,1
41,30072.0,1
42,1760.0,1
43,13765.0,1
44,,1
45,,1
46,6974.0,1
47,3204.0,1
48,4948.0,1
49,,1
50,18636.0,1
51,,1
52,2498.0,1
53,7028.0,1
54,24253.0,1
55,5222.0,1
56,23930.0,1
57,15127.0,1
58,,1
59,,1
60,17335.0,1
61,7394.0,1
62,1656.0,1
63,5667.0,1
64,3600.0,1
65,661.0,1
66,5180.0,1
67,13053.0,1
68,,1
69,23043.0,1
70,26875.0,1
71,,1
72,1601.0,1
73,10843.0,1
74,,1
75,14406.0,1
76,6224.0,1
77,6997.0,1
78,7946.0,1
79,12558.0,1
80,3011.0,1
81,4913.0,1
82,23679.0,1
83,,1
84,28790.0,1
85,4704.0,1
86,2911.0,1
87,5488.0,1
88,,1
89,6546.0,1
90,6473.0,1
91,7069.0,1
92,7337.0,1
93,22979.0,1
94,12353.0,1
95,,1
96,,1
97,19048.0,1
98,7834.0,1
99,,1
100,24742.0,1
101,1617.0,1
102,7291.0,1
103,,1
104,15241.0,1
105,21553.0,1
106,10316.0,1
107,23922.0,1
108,19946.0,1
109,2414.0,1
110,1087.0,1
111,,1
112,,1
113,,1
114,2850.0,1
115,23432.0,1
116,1288.0,1
117,9313.0,1
118,5503.0,1
119,103192.0,1
120,,1
121,,1
122,,1
123,1298.0,1
124,13604.0,1
125,,1
126,27092.0,1
127,10810.0,1
128,8591.0,1
129,4089.0,1
130,3180.0,1
