,value,count
0,2017[2],5
1,,28
2,2016[2],10
3,2010[2],9
4,2011[2],31
5,2009[2],4
6,2014[2],7
7,2012[2],7
8,2015[2],10
9,2002[2],1
10,2020[2],3
11,2007[2],2
12,1997[2],1
13,2008[2],2
14,2005[2],2
15,2000[2],3
16,2013[2],3
17,2004[2],1
18,2020[4],1
19,1996[2],1
