,value,count
0,40,63
1,44,6
2,48,28
3,38,2
4,45,5
5,,12
6,39,2
7,45[73],1
8,37.5,2
9,42,2
10,35,1
11,40[98],1
12,44[114],1
13,52,1
14,41[148],1
15,40[175],1
16,40[197],1
17,41.7[232][233],1
